id,name,ownerId,street,suburb,state,postcode,phone,email,website,lat,lng,pricePerWeek,amenities,isActive,isFeatured,isTest,priceVerified,imageCount,description
gym-274,ChasingBetter247 Health & Fitness Gym Ellenbrook,owner-3,151 The Promenade,Ellenbrook,WA,6069,+61 477 086 086,,https://www.chasingbetter247.com.au/?utm_source=GMB&utm_medium=gmb,-31.7789564,115.96498129999998,14,cardio|free weights|showers|lockers|24/7 access,,,,,0,"A conveniently located 24/7 gym in Ellenbrook offering round-the-clock access to quality cardio machines, strength equipment, and free weights. Perfect for busy schedules, with no lock-in contracts and fully equipped change rooms."
gym-275,Fitstop Ellenbrook,owner-3,SHOP 33/11 Main St,Ellenbrook,WA,6069,+61 451 146 069,,http://www.fitstop.com/ellenbrook,-31.782451,115.96968299999997,40,group classes|personal training|cardio,,,,,0,"Built around the power of the group, this Ellenbrook studio delivers coached HIIT and functional training sessions designed to maximise results in minimal time. Rotating workouts and motivating coaches keep every visit fresh and effective."
gym-276,Ignite30 Ellenbrook,owner-3,44 Ellen Stirling Parade,Ellenbrook,WA,6069,+61 483 918 565,,http://ignite30.com.au/,-31.7806206,115.96563799999998,28,cardio|free weights|showers|lockers,,,,,0,"Ignite30 Ellenbrook in Ellenbrook is a well-equipped, independently operated gym delivering quality training in a friendly environment. Whether you prefer structured classes, personal training, or independent sessions, you'll find a welcoming community and the tools to reach your goals."
gym-277,Jetts Aveley,owner-3,31 Egerton Dr,Ellenbrook,WA,6069,+61 8 6296 7042,,https://jetts.com.au/gym/jetts-aveley/,-31.7924447,115.98815309999998,15,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Your local Ellenbrook fitness destination is open every hour of every day, so you can train on your own terms. Expect a well-maintained floor of cardio equipment, pin-loaded machines, and a free weights area — everything you need, without the extras you don't."
gym-278,Union Ellenbrook - CrossFit & HYROX,owner-3,24 Comserv Loop,Ellenbrook,WA,6069,+61 481 608 778,,http://www.unionellenbrook.com.au/,-31.7772946,115.9680532,42,cardio|free weights|showers|lockers|group classes,,,,,0,"Union Ellenbrook - CrossFit & HYROX is a CrossFit affiliate built around constantly varied, high-intensity functional movements. Daily WODs are coached by certified trainers, with a box environment where community is as important as the training itself."
gym-279,Bri-Fit,owner-3,27 Maffina Parade,Ellenbrook,WA,6069,+61 432 879 271,,http://www.bri-fit.com.au/,-31.766501199999997,115.99069019999999,30,cardio|free weights|showers|lockers,,,,,0,"A local gem in Ellenbrook, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results. The atmosphere is motivating without being intimidating — ideal for members at every fitness level."
gym-280,F45 Training Ellenbrook,owner-3,3/23 The Broadway,Ellenbrook,WA,6069,+61 435 402 347,,https://f45training.com.au/ellenbrook/,-31.7780098,115.96860300000002,40,group classes|personal training|cardio,,,,,0,"F45 Training Ellenbrook's science-backed programming pairs strength and cardio elements in sessions designed to work every muscle group across the week. Coaches are present for every session, providing cues, corrections, and the encouragement to push harder."
gym-281,Airborne Circus and Fitness,owner-3,4/10 Comserv Loop,Ellenbrook,WA,6069,+61 432 759 933,,https://www.airbornecircusfitness.com.au/,-31.778230200000003,115.96827520000001,18,cardio|free weights|showers|lockers,,,,,0,"Airborne Circus and Fitness in Ellenbrook is a well-equipped, independently operated gym delivering quality training in a friendly environment. Whether you prefer structured classes, personal training, or independent sessions, you'll find a welcoming community and the tools to reach your goals."
gym-282,Arachnid Gym,owner-3,205 Holdsworth Ave,Ellenbrook,WA,6069,+61 400 084 505,,http://arachnidgym.com.au/,-31.766477899999998,115.98592149999998,25,cardio|free weights|showers|lockers,,,,,0,"A home for Ellenbrook fitness enthusiasts who want more than a machine circuit and a TV screen. Solid equipment, engaged coaching, and a genuine sense of community keep members coming back week after week."
gym-283,Infused CrossFit,owner-3,1/33 The Broadway,Ellenbrook,WA,6069,+61 478 636 466,,https://www.infusedcrossfit.com.au/,-31.777313,115.96843870000001,42,cardio|free weights|showers|lockers|group classes,,,,,0,"More than a gym — a training community in Ellenbrook. This CrossFit box runs daily WODs, Olympic weightlifting sessions, and open gym times in a purpose-built space stocked with everything a serious athlete needs."
gym-284,Revo Fitness - Bunbury,owner-3,27 Spencer St,Bunbury,WA,6230,+61 1300 738 638,,https://revofitness.com.au/gyms/bunbury/,-33.3288898,115.63970819999999,12,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Compact and efficient, this Bunbury facility gives members access to a full suite of gym equipment any time, day or night. Swipe-card entry, clean facilities, and straightforward month-to-month memberships make it easy to get started."
gym-285,VAMPfit Bunbury,owner-3,9 Eliot St,Bunbury,WA,6230,+61 427 980 004,,http://www.vampfit.com.au/,-33.322244999999995,115.63615680000001,22,cardio|free weights|showers|lockers,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Bunbury facility strikes the right balance, offering a quality training environment with staff who actually know your name."
gym-286,World Gym Bunbury,owner-3,63 Spencer St,Bunbury,WA,6230,+61 8 9762 4242,,https://www.worldgym.com.au/gyms/bunbury?utm_source=organic&utm_medium=gmb&utm_id=google,-33.332376599999996,115.640545,35,cardio|free weights|showers|lockers|group classes|personal training|sauna|parking,,,,,0,"A comprehensive health club experience in Bunbury, offering everything from beginners' classes to advanced strength training. The large floor plan, varied class timetable, and experienced coaching team make this a versatile training destination."
gym-287,Anytime Fitness,owner-3,4H/42 Strickland St,Bunbury,WA,6230,+61 434 841 656,,https://www.anytimefitness.com.au/gyms/au-1115/bunbury-wa-6230/?utm_source=google&utm_medium=organic&utm_campaign=gmb,-33.3329272,115.64656379999998,10,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Your local Bunbury fitness destination is open every hour of every day, so you can train on your own terms. Expect a well-maintained floor of cardio equipment, pin-loaded machines, and a free weights area — everything you need, without the extras you don't."
gym-288,Fitstop Bunbury,owner-3,2/55 Albert Rd,Bunbury,WA,6230,+61 481 122 148,,https://fitstop.com/web/locations/AU/Bunbury,-33.3353046,115.64860990000001,48,group classes|personal training|cardio,,,,,0,"Small-group training at its finest in Bunbury. Sessions are carefully programmed to deliver full-body conditioning, alternating between cardio and resistance work for a comprehensive workout in under an hour. New members always welcome."
gym-289,Zap Fitness 24/7 Bunbury,owner-3,3/185 Blair St,Bunbury,WA,6230,+61 1300 927 348,,https://www.zapfitness.com.au/clubs/bunbury/?utm_source=gbp&utm_medium=organic&utm_campaign=ZAP%20-%20AO%20-%20GBP%20-%20GOO%20-%20AU&utm_content=Zap%20Fitness%2024/7%20Bunbury&utm_term=plcid_10335010059457886913,-33.3390197,115.6471481,16,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Zap Fitness 24/7 Bunbury makes fitness effortless with 24-hour access, no peak-hour wait times, and a straightforward equipment layout that covers everything from cardio to compound lifts. Show up, train, repeat."
gym-290,South West Sports Centre,owner-3,1 Rotary Dr,Bunbury,WA,6230,+61 8 9795 2222,,https://www.bunbury.wa.gov.au/sports-centre,-33.368268,115.64070799999999,28,cardio|free weights|showers|lockers,,,,,0,"South West Sports Centre in Bunbury is a well-equipped, independently operated gym delivering quality training in a friendly environment. Whether you prefer structured classes, personal training, or independent sessions, you'll find a welcoming community and the tools to reach your goals."
gym-291,South West Strength,owner-3,1 Beddingfield St,Bunbury,WA,6230,+61 481 171 202,,http://www.southweststrength.com.au/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=13076992702562999436,-33.3565983,115.6777661,42,cardio|free weights|showers|lockers|personal training,,,,,0,"This Bunbury performance centre offers a professional training environment with premium equipment and expert coaching. Programs are tailored to individual goals, with a strong emphasis on technique, progressive loading, and sustainable results."
gym-292,Revo Fitness - Australind,owner-3,1/11 The Promenade,Bunbury,WA,6233,,,https://revofitness.com.au/gyms/australind/,-33.2823731,115.7396323,14,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Your local Bunbury fitness destination is open every hour of every day, so you can train on your own terms. Expect a well-maintained floor of cardio equipment, pin-loaded machines, and a free weights area — everything you need, without the extras you don't."
gym-293,Exemplar Fitness Club,owner-3,1/8C Picton Rd,Bunbury,WA,6230,+61 447 058 077,,https://exemplarfitnessclub.com/,-33.3455496,115.6616902,20,cardio|free weights|showers|lockers,,,,,0,"A home for Bunbury fitness enthusiasts who want more than a machine circuit and a TV screen. Solid equipment, engaged coaching, and a genuine sense of community keep members coming back week after week."
gym-294,The Rehab Gym,owner-3,46a Spencer St,Bunbury,WA,6230,+61 8 9791 8961,,https://therehabgymbunbury.com.au/,-33.3321757,115.6400146,18,cardio|free weights|showers|lockers,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Bunbury facility strikes the right balance, offering a quality training environment with staff who actually know your name."
gym-295,CrossFit Bunbury,owner-3,17 Mummery Cres,Bunbury,WA,6230,+61 448 883 589,,http://www.crossfitbunbury.com.au/,-33.3377063,115.6532765,45,cardio|free weights|showers|lockers|group classes,,,,,0,"More than a gym — a training community in Bunbury. This CrossFit box runs daily WODs, Olympic weightlifting sessions, and open gym times in a purpose-built space stocked with everything a serious athlete needs."
gym-296,Plus Fitness 24/7 Dalyellup,owner-3,Shop 2/37 Norton Promenade,Bunbury,WA,6230,+61 8 9795 4872,,https://www.plusfitness.com.au/gyms/dalyellup/,-33.396938999999996,115.634927,16,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Open around the clock with secure key-fob entry, this Bunbury gym caters to early risers, shift workers, and night owls alike. A reliable roster of treadmills, bikes, cables, and dumbbells keeps your training consistent."
gym-297,Ark Health and Fitness,owner-3,2 Austral Parade,Bunbury,WA,6230,+61 466 575 753,,https://www.arkhealthandfitness.com.au/,-33.328355699999996,115.65422869999999,25,cardio|free weights|showers|lockers,,,,,0,"A local gem in Bunbury, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results. The atmosphere is motivating without being intimidating — ideal for members at every fitness level."
gym-298,Anytime Fitness,owner-3,10 The Promenade,Bunbury,WA,6233,,,https://www.anytimefitness.com/en-au/locations/australind-western-australia-au-1366,-33.2827857,115.74037679999999,14,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Compact and efficient, this Bunbury facility gives members access to a full suite of gym equipment any time, day or night. Swipe-card entry, clean facilities, and straightforward month-to-month memberships make it easy to get started."
gym-299,Glo Fit Bunbury,owner-3,74 Blair St,Bunbury,WA,6230,+61 473 674 394,,https://www.glofit.com.au/,-33.3285,115.64075,20,cardio|free weights|showers|lockers,,,,,0,"An independently owned gym in Bunbury that takes pride in a welcoming, results-focused atmosphere. Members enjoy a well-maintained floor of cardio and strength equipment alongside access to knowledgeable, approachable trainers."
gym-300,Eaton Recreation Centre,owner-3,C/- Eaton Recreation Centre,Bunbury,WA,6232,+61 8 9724 0400,,http://erc.dardanup.wa.gov.au/,-33.3184621,115.721183,18,pool|cardio|free weights|showers|lockers|group classes|childcare|parking|café,,,,,0,"An affordable and family-friendly facility in Bunbury offering swimming, gym access, fitness classes, and sports programs in one location. Memberships are competitively priced and designed to suit every budget."
gym-301,Leschenault Leisure Centre,owner-3,Leisure Dr,Bunbury,WA,6233,+61 8 9797 4000,,https://www.llc.com.au/,-33.269899599999995,115.7379771,15,pool|cardio|free weights|showers|lockers|group classes|childcare|parking|café,,,,,0,"With a fully equipped gymnasium, group exercise studio, aquatic centre, and community spaces, this Bunbury leisure complex is one of the most comprehensive fitness facilities in the region. Programs run for toddlers through to seniors."
gym-302,Orbit Fitness Equipment - Bunbury,owner-3,2/7 Hennessy Rd,Bunbury,WA,6230,+61 8 6241 3080,,https://www.orbitfitness.com.au/store-location/bunbury,-33.3415338,115.6522586,18,cardio|free weights|showers|lockers,,,,,0,"Orbit Fitness Equipment - Bunbury creates an environment where every member can thrive. A comprehensive equipment range, flexible membership options, and enthusiastic staff combine to form a fitness community that's genuinely invested in your success."
gym-303,CM Strength Studio,owner-3,17 Mummery Cres,Bunbury,WA,6230,+61 402 394 536,,https://www.cmstrengthstudio.com/,-33.3380223,115.65321039999999,35,cardio|free weights|showers|lockers|personal training,,,,,0,"CM Strength Studio is a serious training space for lifters who demand quality equipment and minimal distraction. Stocked with competition barbells, racks, platforms, and an extensive selection of plates and dumbbells — everything a committed lifter needs."
