id,name,addressState,website,status,min_weekly_price_aud,amenities,member_offers,confidence,error
6842ffd5-b972-4d4e-ab08-0ad2b465ddf0,Mind Body & Soul Fitness Studio,WA,http://www.mindbodysoulfitness.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
e23790df-0573-4779-9762-fd176aa019ee,Orbit Fitness Equipment - Osborne Park,WA,https://www.orbitfitness.com.au/?utm_source=gmb&utm_medium=organic&utm_campaign=local&utm_term=osbornepark,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
gym-273,Plus Fitness 24/7 Ellenbrook,WA,https://www.plusfitness.com.au/gyms/ellenbrook/,success,15.95,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":false}",medium,
gym-174,Elite Fitness Equipment Osborne Park,WA,https://elitefitnessperth.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
200052a9-d5ea-4b8f-bb72-0c681211a8ff,Scot Henderson,WA,,no_website,,,,,
gym-172,Habitual Strength & Conditioning,WA,https://habitualstrength.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",medium,
gym-256,Goodlife Health Clubs Innaloo,WA,https://www.goodlife.com.au/clubs/innaloo/?utm_source=gbp&utm_medium=organic&utm_campaign=GL%20-%20AO%20-%20GBP%20-%20GOO%20-%20AU&utm_content=Goodlife%20Health%20Clubs%20Innaloo&utm_term=plcid_16625208345352897694,success,17.99,"{""pool"":false,""spa"":true,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":false}",medium,
gym-151,Snap Fitness 24/7 West Leederville,WA,https://www.snapfitness.com/au/gyms/west-leederville?utm_source=gmb&utm_medium=yext,success,15.58,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
50c1608a-9db8-4497-89ec-e80c759c393f,Reside in Movement,WA,http://www.resideinmovement.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
gym-094,Mandurah Aquatic And Recreation Centre,WA,https://www.mandurah.wa.gov.au/community/places/aquatic-and-recreation-centres,success,,"{""pool"":true,""spa"":true,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":true,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",medium,
54883562-6508-466d-8e86-eca432e94436,Murdoch Active,WA,https://www.murdoch.edu.au/murdoch-active,success,7,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
gym-018,Snap Fitness 24/7 Mt. Lawley,WA,https://www.snapfitness.com/au/gyms/mt-lawley?utm_source=gmb&utm_medium=yext,success,17.95,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",medium,
14d6cebe-26de-4e8f-93d5-0c3801837c76,Goodlife Health Clubs Success,WA,https://www.goodlife.com.au/clubs/success/?utm_source=gbp&utm_medium=organic&utm_campaign=GL%20-%20AO%20-%20GBP%20-%20GOO%20-%20AU&utm_content=Goodlife%20Health%20Clubs%20Success&utm_term=plcid_17197441835347199269,success,17.99,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",high,
gym-234,Bolt Athletic,WA,http://skillathleticperth.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":null,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":null,""contract"":null,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",low,
1f259638-c47e-41a5-a327-5c82008482f7,Baseline Fitness,WA,http://www.baseline-fitness.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
3f59127c-4c84-4ac1-a033-444f53c5774e,Coaching Zone Belmont,WA,https://www.genesisfitness.com.au/coachingzone?utm_medium=organic&utm_source=gmb&utm_campaign=belmont%20,success,49.95,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":false}",high,
gym-266,Foundry Fitness,WA,https://foundryfitness.com.au/,success,15.5,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",high,
e0055b8e-5a43-4b16-b3a3-c58a1a5b409c,Body 2 Soul Fitness,WA,http://body2soulfitness.com/24hr-gym-memberships/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
gym-120,Royalty Fitness 24/7,WA,https://www.royaltyfitness.com.au/,success,12.95,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":null,""showers"":null,""lockers"":null,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",high,
gym-107,Think Fitness 24/7 Dawesville,WA,https://thinkfitness247.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
b6e9cf90-c817-4940-9ceb-8feb1583a889,XO FIT 24/7 BRABHAM 2.0,WA,http://www.xofit.com.au/,success,9.95,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":null,""showers"":null,""lockers"":null,""childcare"":true,""cafe"":false,""access_247"":true,""personal_training"":null}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":true,""app"":false}",high,
fd5c371f-8682-4d89-9c8c-04feec1e53b5,Pronto Pilates - Bunbury,WA,https://www.prontopilates.com.au/wa/bunbury/?utm_source=GBP&utm_medium=organic,success,12.7,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",high,
6f320782-3176-4fbe-a95e-b8648f6e4e35,Body Agility - Belmont Gym,WA,http://www.bodyagility.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
gym-042,Fitstop Joondalup,WA,https://fitstop.com/au/web/locations/au/Joondalup,success,49,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":false,""childcare"":true,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
gym-096,World Gym Mandurah,WA,https://www.worldgym.com.au/gyms/mandurah?utm_source=organic&utm_medium=gmb&utm_id=google,success,19.95,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":true,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",low,
b5aef90f-df26-4890-98ee-8048d23e3f55,INTERSPORT Geraldton,WA,https://intersport.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
gym-262,Club Pilates Innaloo,WA,https://www.clubpilates.com.au/innaloo/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
797c73ec-da19-4060-9587-de4bb8beb1fc,Alt+ State Pilates,WA,http://www.altstatepilates.com.au/,success,29,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",high,
