id,googlePlaceId,name,ownerId,createdBy,addressStreet,addressSuburb,addressState,addressPostcode,phone,email,website,instagram,facebook,bookingUrl,lat,lng,pricePerWeek,amenities,isActive,isFeatured,isTest,priceVerified,isPaid,stripePlan,stripeSubscriptionId,hoursMonday,hoursTuesday,hoursWednesday,hoursThursday,hoursFriday,hoursSaturday,hoursSunday,hoursComment,imageCount,description
30bfb1ea-80c8-42bd-a839-194fc729bc2e,ChIJgRjcmIQ_1moR98Yf9B-4wfo,101fitness.Glenwaverley,unclaimed,,24 Aristoc Rd,Glen Waverley,VIC,3150,+61 497 560 077,,https://www.instagram.com/101fitness_glenwaverley/,,,,-37.8874061,145.15797379999998,30,,true,false,false,false,false,,,,,,,,,,,0,"101fitness.Glenwaverley in Glen Waverley is a well-equipped, independently operated gym delivering quality training in a friendly environment."
7cbb94a8-576a-4211-beac-1010b5135456,ChIJG42pkA5t1moRj3oVI9EROyg,Iron Viking Gym,unclaimed,,Factory 23,Moorabbin,VIC,3189,+61 434 914 338,,http://www.ironviking.com.au/,,,,-37.9467973,145.0696242,18,,true,false,false,false,false,,,,,,,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Moorabbin facility strikes the right balance."
7ae376a5-a345-4df1-bf95-e42b77db8484,ChIJa59FfueRwCwR3dii93Sz2oY,The Yoga Room Darwin,unclaimed,,29 The Mall,Darwin City,NT,0800,,,https://www.theyogaroomdarwin.com.au/,,,,-12.463785399999999,130.8425571,35,,true,false,false,false,false,,,,,,,,,,,0,"Specialising in reformer pilates with a focus on precision, control, and body awareness, this Darwin City studio offers classes from beginner to advanced."
gym-1633,ChIJlcrGxobPsGoRytZxt9yA6sA,Empower Gym,unclaimed,,160 Unley Rd,Unley,SA,5061,+61 8 8172 7030,,http://www.empowergym.com.au/,,,,-34.9489814,138.6070107,22,,true,false,false,false,false,,,,,,,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Unley facility strikes the right balance."
gym-1391,ChIJcSqXS40PkWsRriYNijrOBLU,Globe Health Club,unclaimed,,Shop 1001,Southport,QLD,4215,+61 7 5531 1101,,http://www.globehealthclub.com.au/,,,,-27.969244,153.4143345,25,,true,false,false,false,false,,,,,,,,,,,0,This independently run fitness facility in Southport prides itself on quality coaching and a genuine community feel.
gym-970,ChIJLe0RAb9A1moR4EJWvHqh8Sw,Aqualink Box Hill,unclaimed,,31 Surrey Dr,Box Hill,VIC,3128,+61 3 9843 2900,,https://www.aqualink.com.au/,,,,-37.8261944,145.11765649999998,20,,true,false,false,false,false,,,,,,,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Box Hill facility strikes the right balance."
gym-1581,ChIJY2916R7bsGoRL_1cpRa160U,KX Pilates Glenelg,unclaimed,,738/740 Anzac Highway,Glenelg,SA,5045,+61 8 8350 9340,,https://kxpilates.com/au/studio/glenelg-pilates-studio/?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_term=plcid_9847662465486960526,,,,-34.9767351,138.5150686,30,,true,false,false,false,false,,,,,,,,,,,0,A calm and focused environment in Glenelg where pilates and yoga classes help members build strength from the inside out.
gym-073,ChIJf4UlUbKcMioRME7BRbXCmyY,Gold's Gym Rockingham,owner-3,,44 Patterson Rd,Rockingham,WA,6168,+61 437 334 006,,https://goldsgym.com.au/rockingham/,,,,-32.278698999999996,115.7344874,32,cardio|free weights|showers|lockers|group classes|personal training|parking,true,false,false,false,,,,,,,,,,,,0,"One of Rockingham's premier fitness destinations, this club features a large gym floor loaded with cardio and strength equipment, a group fitness studio running daily classes, and a team of personal trainers ready to help you reach your goals."
26a71745-b6bb-4d7d-9c5e-f658fca31682,ChIJqwLXeHjOcmsRiBHg24EjM2Q,CrossFit Minerva,unclaimed,,1/20 Ace Cres,Tuggerah,NSW,2259,+61 423 932 546,,http://crossfitminerva.com.au/,,,,-33.305299,151.418306,45,,true,false,false,false,false,,,,,,,,,,,0,"This Tuggerah CrossFit box brings a community-first approach to fitness, with coaches who adapt workouts to suit everyone from beginners to competitive athletes."
c078fb17-ea3a-4772-bac4-4b8d63ffe774,ChIJcwjt7ti7EmsR0e-3-wo7p60,Integrated Fitness Burwood,unclaimed,,23 George St,Burwood,NSW,2134,+61 483 941 315,,https://integratedfitness.com.au/burwood/,,,,-33.8760237,151.10557559999998,28,,true,false,false,false,false,,,,,,,,,,,0,"A local gem in Burwood, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results."
gym-1452,ChIJR0vqLlcakWsR8PQDt7L5-nQ,Snap Fitness 24/7 Nerang,unclaimed,,Shop 29/57 Station St,Nerang,QLD,4211,+61 420 538 885,,https://www.snapfitness.com/au/gyms/nerang?utm_source=gmb&utm_medium=yext,,,,-27.9982553,153.3386682,15,,true,false,false,false,false,,,,,,,,,,,0,"A conveniently located 24/7 gym in Nerang offering round-the-clock access to quality cardio machines, strength equipment, and free weights. Perfect for busy schedules, with no lock-in contracts and fully equipped change rooms."
e9124a90-0a30-4082-8ca0-c8e0739d213b,ChIJpTUGwuh1k2sR1bLAnvIVhV0,CrossFit Mooloolaba,unclaimed,,10/81 Wises Rd,Buderim,QLD,4556,+61 409 064 255,,http://www.crossfitmooloolaba.com.au/,,,,-26.670511299999998,153.0865413,38,,true,false,false,false,false,,,,,,,,,,,0,"Train hard, train together. This Buderim affiliate runs a structured CrossFit program with an emphasis on movement quality and progressive overload."
7a7ecbdf-85a0-4d50-b386-ef9534736c31,ChIJLw-I9HRdkWsRHRCfGUOsbGY,Sports Training And Recovery Australia,unclaimed,,Service Central,Capalaba,QLD,4157,+61 7 2101 5594,,https://www.staraustralia.com.au/,,,,-27.522243,153.1982368,25,,true,false,false,false,false,,,,,,,,,,,0,"Sports Training And Recovery Australia in Capalaba is a well-equipped, independently operated gym delivering quality training in a friendly environment."
gym-659,ChIJyZqSA70Vc2sRL4kpNaKRXE4,Urth Fitness Lambton,unclaimed,,Urth Fitness Building McDonald Jones Stadium,Lambton,NSW,2299,+61 2 4047 2166,,https://urthfitness.com.au/lambton/,,,,-32.9166709,151.7262653,30,,true,false,false,false,false,,,,,,,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, Urth Fitness Lambton in Lambton offers a well-curated equipment range and a knowledgeable coaching team."
gym-1185,ChIJa2R6QZNQkWsRSWMXiL5o54A,Goodlife Health Clubs Toowong,unclaimed,,Level 2/9 Sherwood Rd,Toowong,QLD,4066,+61 7 3318 2200,,https://www.goodlife.com.au/clubs/toowong/?utm_source=gbp&utm_medium=organic&utm_campaign=GL%20-%20AO%20-%20GBP%20-%20GOO%20-%20AU&utm_content=Goodlife%20Health%20Clubs%20Toowong&utm_term=plcid_84308592467336161,,,,-27.485374999999998,152.9922694,35,,true,false,false,false,false,,,,,,,,,,,0,"This well-established health club in Toowong combines a spacious gym floor with a diverse group fitness timetable, making it popular with everyone from casual gym-goers to serious athletes."
8adfd495-8aba-4c4b-9b8f-b3234921388e,ChIJO0-fEhJF1moRMTKx__gHvcc,247exercise Gym,unclaimed,,407 Plenty Rd,Preston,VIC,3072,+61 421 103 103,,https://247exercise.com.au/,,,,-37.7391358,145.01104460000002,14,,true,false,false,false,false,,,,,,,,,,,0,"Compact and efficient, this Preston facility gives members access to a full suite of gym equipment any time, day or night. Swipe-card entry, clean facilities, and straightforward month-to-month memberships make it easy to get started."
gym-100,ChIJeXdmL81-MioRIiZgd0o_ukU,Snap Fitness 24/7 Mandurah,owner-3,,64 Pinjarra Rd,Mandurah,WA,6210,+61 432 694 117,,https://www.snapfitness.com/au/gyms/mandurah?utm_source=gmb&utm_medium=yext,,,,-32.534490999999996,115.72436520000001,14,cardio|free weights|showers|lockers|24/7 access,true,false,false,false,,,,,,,,,,,,0,"Snap Fitness 24/7 Mandurah makes fitness effortless with 24-hour access, no peak-hour wait times, and a straightforward equipment layout that covers everything from cardio to compound lifts. Show up, train, repeat."
gym-1353,ChIJDdgVahtbkWsReHSKRKdzIBM,BFT Greenslopes,unclaimed,,4 Douglas St,Greenslopes,QLD,4120,+61 414 148 056,,https://www.bodyfittraining.au/club/greenslopes,,,,-27.506864399999998,153.0505104,30,,true,false,false,false,false,,,,,,,,,,,0,"BFT Greenslopes in Greenslopes is a well-equipped, independently operated gym delivering quality training in a friendly environment."
gym-609,ChIJHUR6TjmrEmsRkCsJzfgczj8,Studio Red,unclaimed,,Unit 1/69 Pittwater Rd,Manly,NSW,2095,+61 424 554 153,,https://www.studiored.au/,,,,-33.7930931,151.28520319999998,50,,true,false,false,false,false,,,,,,,,,,,0,"This Manly boutique facility delivers a premium training experience in a small, focused setting. Expert coaches and evidence-based programming set it apart."
gym-1080,ChIJPdHyhKwW1GoRvaNUgki93G8,Jetts Geelong West,unclaimed,,63 Pakington St,Geelong West,VIC,3218,+61 448 575 680,,https://jetts.com.au/gym/jetts-geelong-west/,,,,-38.1356687,144.3490234,10,,true,false,false,false,false,,,,,,,,,,,0,"A conveniently located 24/7 gym in Geelong West offering round-the-clock access to quality cardio machines, strength equipment, and free weights. Perfect for busy schedules, with no lock-in contracts and fully equipped change rooms."
0b7e53a5-d8f8-4ab4-8bf8-ddd73f5ae895,ChIJr2wZCXWRwCwRaw2lqwpyiS8,CrossFit Darwin,unclaimed,,4 Finniss St,Darwin City,NT,0810,,,http://www.crossfitdarwin.com/,,,,-12.453565999999999,130.839133,45,,true,false,false,false,false,,,,,,,,,,,0,"CrossFit Darwin is a CrossFit affiliate built around constantly varied, high-intensity functional movements. Daily WODs are coached by certified trainers, with a box environment where community is as important as the training."
1b2eadda-3b6d-4302-91ee-9ed4a554b851,ChIJ2V4crkNP1moRDcnH4SETehU,Club Lime Thomastown,unclaimed,,262 Settlement Rd,Thomastown,VIC,3074,+61 3 8822 6007,,https://www.clublime.com.au/ourclubs/?id=cc14ba76-bf08-4688-84c4-7c3a2d439f31&state=VIC&utm_source=gmb&utm_medium=organic&utm_campaign=gmb,,,,-37.692463599999996,145.0296784,16,,true,false,false,false,false,,,,,,,,,,,0,"No frills, no fuss — just solid equipment available whenever you want it. This 24/7 gym packs cardio, machine weights, and a free weights section into a clean, well-lit space in Thomastown."
gym-1010,ChIJO-7z-bJc1moRiYSG_6QBcP0,Anytime Fitness Brunswick,unclaimed,,2 Percy St,Brunswick,VIC,3056,+61 432 217 125,,https://www.anytimefitness.com/en-au/locations/brunswick-victoria-au-1363,,,,-37.766192,144.95874999999998,18,,true,false,false,false,false,,,,,,,,,,,0,"No frills, no fuss — just solid equipment available whenever you want it. This 24/7 gym packs cardio, machine weights, and a free weights section into a clean, well-lit space in Brunswick."
gym-419,ChIJwyxeWfGtEmsRAu3yR6L_k5E,Anytime Fitness Bondi Junction,unclaimed,,Level 1/133-135 Oxford St,Bondi Junction,NSW,2022,+61 498 001 300,,https://www.anytimefitness.com.au/gyms/au-1124/bondi-junction-nsw-2022/,,,,-33.8920569,151.2475776,18,,true,false,false,false,false,,,,,,,,,,,0,"No frills, no fuss — just solid equipment available whenever you want it. This 24/7 gym packs cardio, machine weights, and a free weights section into a clean, well-lit space in Bondi Junction."
439c991e-4c71-4362-be23-ba6ba2dd9d8e,ChIJReypfAu4EmsR82DIu94tm1U,Transform40,unclaimed,,1 Koonya Cct,Caringbah,NSW,2229,+61 444 555 252,,http://transform40.com/,,,,-34.0273179,151.12280389999998,20,,true,false,false,false,false,,,,,,,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, Transform40 in Caringbah offers a well-curated equipment range and a knowledgeable coaching team."
gym-1243,ChIJRQ_vVja0lmsR5AmzfeyNIqw,View Fitness,unclaimed,,111 Limestone St,Ipswich,QLD,4305,+61 7 3496 1372,,http://www.view-fitness.com/,,,,-27.6158121,152.7531961,25,,true,false,false,false,false,,,,,,,,,,,0,"A local gem in Ipswich, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results."
47a6bb71-2dbf-47ac-b459-d9ef755c30a5,ChIJ52p3hTSZMioRSUGFGS6h3gE,Revo Fitness - Cockburn,unclaimed,,4/660 Beeliar Dr,Cockburn Central,WA,6164,+61 1300 738 638,,https://revofitness.com.au/gyms/cockburn/?utm_term=plcid_5211141285818954196&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+-+Cockburn+-+Cockburn+Central,,,,-32.1267272,115.84014250000001,16,cardio|free weights|showers|lockers|24/7 access,true,false,false,false,false,,,,,,,,,,,0,"Compact and efficient, this Cockburn Central facility gives members access to a full suite of gym equipment any time, day or night. Swipe-card entry, clean facilities, and straightforward month-to-month memberships make it easy to get started."
de1fd297-ac00-4c9e-a1ab-027efa4e6a42,ChIJIUuYP7xPkWsRFZYNfxWQDUU,Anytime Fitness Pallara,unclaimed,,201 Gooderham Rd,Pallara,QLD,4110,+61 477 513 193,,https://www.anytimefitness.com/en-au/locations/pallara-queensland-au-1720,,,,-27.6071141,153.01055159999999,16,,true,false,false,false,false,,,,,,,,,,,0,"Open around the clock with secure key-fob entry, this Pallara gym caters to early risers, shift workers, and night owls alike. A reliable roster of treadmills, bikes, cables, and dumbbells keeps your training consistent."
7e637f69-54a4-4b3d-85c3-54cfa9ed8028,ChIJzfp-dmPLcmsRiMR-j56Nwtc,Housed Gosford,unclaimed,,36 William St,Gosford,NSW,2250,+61 1800 771 423,,https://www.housed.com.au/location/gosford,,,,-33.4261384,151.3434551,28,,true,false,false,false,false,,,,,,,,,,,0,"A local gem in Gosford, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results."
223106dc-9c3f-4504-8683-c79d6fb3e09c,ChIJkaE0xZHfbaoR8rBIYswlQkY,Fernwood Fitness,unclaimed,,10 Percy St,Bellerive,TAS,7018,+61 3 6244 2811,,https://www.fernwoodfitness.com.au/clubs/bellerive,,,,-42.875462999999996,147.3694749,18,,true,false,false,false,false,,,,,,,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Bellerive facility strikes the right balance."
c4cf94f2-72fb-4b35-a3fe-bc6748e9aa86,ChIJ9_odIYRXkWsRUpYpx2iT0mA,Strength Sports Gym,unclaimed,,Shop 2/1A Byth St,Stafford,QLD,4053,+61 419 718 251,,http://www.strengthsportsgym.com.au/,,,,-27.4100155,153.0084322,40,,true,false,false,false,false,,,,,,,,,,,0,"Strength Sports Gym is a serious training space for lifters who demand quality equipment and minimal distraction. Stocked with competition barbells, racks, platforms, and an extensive selection of plates and dumbbells."
e0f3df23-e871-47f3-bd6d-1e151a6b4637,ChIJGdUHohXt1moRSpf0OZgRpzM,Melton Personal Training,unclaimed,,Level 1/35 Unitt St,Melton,VIC,3337,+61 3 9743 0917,,https://www.meltonpersonaltraining.com.au/,,,,-37.682174499999995,144.5844382,50,,false,false,false,false,false,,,,,,,,,,,0,"This Melton boutique facility delivers a premium training experience in a small, focused setting. Expert coaches and evidence-based programming set it apart."
gym-689,ChIJz1V-HX09c2sRNcGkUvrKBag,Fitness Revolution,unclaimed,,26 Oakdale Rd,Gateshead,NSW,2290,+61 2 4943 5855,,http://www.fitnessrevolution.com.au/,,,,-32.990741,151.69768249999998,28,,true,false,false,false,false,,,,,,,,,,,0,This independently run fitness facility in Gateshead prides itself on quality coaching and a genuine community feel.
ec2237c8-0162-4ac5-8e88-1f7c6852feb1,ChIJSd5nv9NFc2sRqCjuINgV6IY,Maitland Central,unclaimed,,405 High St,Maitland,NSW,2320,+61 2 4934 3628,,http://www.maitlandcentral.com.au/,,,,-32.733865,151.5561263,25,,true,false,false,false,false,,,,,,,,,,,0,This independently run fitness facility in Maitland prides itself on quality coaching and a genuine community feel.
193e4693-dccf-4600-a9e7-4c638e3bb2a0,ChIJkwbJyC5NFmsR5mLJocvIt5U,IONIC Athletics,unclaimed,,1 Dairy Rd,Fyshwick,ACT,2609,,,http://www.ionicathletics.com/,,,,-35.3236128,149.1648534,45,,true,false,false,false,false,,,,,,,,,,,0,This Fyshwick performance centre offers a professional training environment with premium equipment and expert coaching.
0b6346aa-2c93-48a0-9214-b58ad4b352a6,ChIJD0BvQ1JbkWsRTS9zHKFtuf8,REVL Training Greenslopes,unclaimed,,443 Logan Rd,Greenslopes,QLD,4120,+61 437 634 863,,https://revltraining.com.au/location/greenslopes/,,,,-27.5019631,153.0462201,30,,true,false,false,false,false,,,,,,,,,,,0,This independently run fitness facility in Greenslopes prides itself on quality coaching and a genuine community feel.
71f26981-836f-4ba6-9f1b-1146a4df3541,ChIJq_HQjy5ZkWsR3YfGQ1vCGnM,Boyd Park Gym Area,unclaimed,,50 Park Rd,Nundah,QLD,4012,,,,,,,-27.400494899999998,153.05606179999998,30,,true,false,false,false,false,,,,,,,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Nundah facility strikes the right balance."
gym-938,ChIJ-_-9vFx11moREonqGs2dd-Q,REVL Training Frankston,unclaimed,,11 Playne St,Frankston,VIC,3199,+61 402 660 590,,https://revltraining.com.au/locations/frankston/,,,,-38.1441601,145.1211812,30,,true,false,false,false,false,,,,,,,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, REVL Training Frankston in Frankston offers a well-curated equipment range and a knowledgeable coaching team."
gym-1512,ChIJxcGIRHRpk2sRSa_MPj_AmHo,"Aloha Active Yoga, HIIT, Reformer Pilates, Strength & Cycle Studio",unclaimed,,Noosa Blue Resort,Noosa Heads,QLD,4567,+61 7 5555 5555,,http://www.alohactive.com.au/,,,,-26.3931355,153.08950439999998,35,,true,false,false,false,false,,,,,,,,,,,0,"Aloha Active Yoga, HIIT, Reformer Pilates, Strength & Cycle Studio is a dedicated pilates and movement studio offering reformer and mat-based classes for all experience levels. Small class sizes ensure personalised attention."
gym-743,ChIJZ8njlzkXE2sR7DQ4KcubTcE,Hustle Hut Health,unclaimed,,Unit 1/35 Shellharbour Rd,Lake Illawarra,NSW,2528,+61 423 252 749,,http://www.hustlehuthealth.com.au/,,,,-34.544885799999996,150.86292079999998,30,,true,false,false,false,false,,,,,,,,,,,0,"A local gem in Lake Illawarra, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results."
gym-1372,ChIJrf0Sd6dZkWsRuOfwvfdetSk,Goodlife Health Clubs Nundah,unclaimed,,1 Aspinall St,Nundah,QLD,4012,+61 7 3865 1333,,https://www.goodlife.com.au/clubs/nundah/?utm_source=gbp&utm_medium=organic&utm_campaign=GL%20-%20AO%20-%20GBP%20-%20GOO%20-%20AU&utm_content=Goodlife%20Health%20Clubs%20Nundah&utm_term=plcid_3158809871719983252,,,,-27.402200399999998,153.0608361,28,,true,false,false,false,false,,,,,,,,,,,0,"A full-service health club in Nundah offering a comprehensive range of fitness options under one roof. From an extensive free weights area and machine circuit to studio classes and expert personal trainers, everything is here for members at every fitness level."
gym-164,ChIJY2HsM6WvMioRdq2BPZV95bI,BFT Osborne Park,unclaimed,,325 Harborne St,Osborne Park,WA,6017,+61 412 658 746,osbornepark@bodyfittraining.com,https://bodyfittraining.com/club/OsbornePark?utm_source=extnet&utm_medium=search&utm_campaign=franchise_lead_gen,https://www.instagram.com/bft_osbornepark/,https://www.facebook.com/people/BFT-Osborne-Park/100064847565281/#,,-31.9167757,115.81954940000001,62,cardio|free weights|showers|lockers|parking|group classes,true,false,false,true,false,,,05:00-10:30 | 16:00-19:30,05:00-10:30 | 16:00-19:30,05:00-10:30 | 16:00-19:30,05:00-10:30 | 16:00-19:30,05:00-10:30 | 16:00-18:30,06:00-22:30,Closed,,3,"BFT Osborne Park in Osborne Park is a well-equipped, independently operated gym delivering quality training in a friendly environment. Whether you prefer structured classes, personal training, or independent sessions, you'll find a welcoming community and the tools to reach your goals."
